"股票代號","股票名稱","年月日","單月合併營收(千)","單月合併營收年成長(%)","單月合併營收月變動(%)","累計合併營收(千)","去年累計合併營收(千)","累計合併營收成長(%)","近12月累計合併營收(千)","近12月營收合併成長(%)"
4714,永捷,201804,49844,9.85,-24.44,193158,186269,3.7,552061,3.56
4714,永捷,201805,54033,-4.69,8.4,247191,242958,1.74,549405,-0.05
4716,大立,201707,76658,-16.41,-14.7,617260,613806,0.56,1086875,0.89
4716,大立,201708,95596,-0.19,24.7,712856,709587,0.46,1086690,0.56
4716,大立,201709,92794,11.68,-2.93,805650,792679,1.64,1096392,2
4716,大立,201710,93300,3.49,0.55,898950,882834,1.83,1099537,2.92
4716,大立,201711,102580,6.99,9.95,1001530,978715,2.33,1106236,2.7
4716,大立,201712,99123,-5.33,-3.37,1100653,1083421,1.59,1100653,1.59
4716,大立,201801,96549,14.12,-2.6,96549,84605,14.12,1112597,2.28
4716,大立,201802,46340,-39.63,-52,142889,161371,-11.45,1082171,-2.48
4716,大立,201803,106594,0.6,130.03,249483,267328,-6.68,1082808,-2.62
4716,大立,201804,85532,-2.76,-19.76,335015,355286,-5.71,1080382,-1.9
4716,大立,201805,110948,16.24,29.72,445963,450735,-1.06,1095881,-0.67
4720,德淵,201707,251256,21.89,1.93,1571358,1438519,9.23,2748337,10.05
4720,德淵,201708,262192,8.97,4.35,1833550,1679131,9.2,2769917,9.44
4720,德淵,201709,266017,26.01,1.46,2099567,1890237,11.07,2824828,12.32
4720,德淵,201710,209604,-2.35,-21.21,2309171,2104875,9.71,2819794,11
4720,德淵,201711,253004,-3.65,20.71,2562175,2367477,8.22,2810196,7.92
4720,德淵,201712,275571,11.11,8.92,2837746,2615498,8.5,2837746,8.5
4720,德淵,201801,295033,39.81,7.06,295033,211025,39.81,2921754,12.9
4720,德淵,201802,122318,-27.7,-58.54,417351,380207,9.77,2874890,8.39
4720,德淵,201803,311834,18.79,154.94,729185,642705,13.46,2924226,9.23
4720,德淵,201804,251076,21.9,-19.48,980261,848676,15.5,2969331,11.07
4720,德淵,201805,285767,27.05,13.82,1266028,1073595,17.92,3030179,13.07
4721,美琪瑪,201707,431306,151.37,33.12,2122275,1295168,63.86,3166915,50.82
4721,美琪瑪,201708,412542,101.47,-4.35,2534818,1499935,69,3374690,56.47
4721,美琪瑪,201709,420561,112.07,1.94,2955794,1709719,72.88,3596941,63.53
4721,美琪瑪,201710,406705,90.9,-3.29,3362082,1911287,75.91,3790604,71.34
4721,美琪瑪,201711,437987,120.85,7.69,3800069,2109603,80.13,4030275,78.58
4721,美琪瑪,201712,427840,85.85,-2.32,4226744,2351537,79.74,4226744,79.74
4721,美琪瑪,201801,422325,61.72,-1.29,422325,261149,61.72,4389085,79.28
4721,美琪瑪,201802,390983,42.64,-7.42,813308,535255,51.95,4505962,77.07
4721,美琪瑪,201803,439957,68.72,12.53,1253350,796138,57.44,4685158,82.55
4721,美琪瑪,201804,443171,49.22,0.73,1696436,1093006,55.21,4831340,80.08
4721,美琪瑪,201805,446050,62.82,0.65,2142486,1366960,56.73,5003436,80.18
4722,國精化,201707,416207,-0.74,-2.88,2740034,2724171,0.58,4670819,1.81
4722,國精化,201708,465021,17.57,11.73,3205055,3119683,2.74,4740328,2.54
4722,國精化,201709,447057,36.83,-3.86,3653857,3446771,6.01,4860652,6.36
4722,國精化,201710,412013,6.17,-7.84,4064125,3834475,5.99,4884606,6.69
4722,國精化,201711,436288,9.04,5.89,4500413,4234610,6.28,4920759,6.57
4722,國精化,201712,441212,4.96,1.13,4950532,4655443,6.34,4950532,6.34
4722,國精化,201801,448692,33.71,1.7,448692,335569,33.71,5054747,8.59
4722,國精化,201802,269024,-21.54,-40.04,717716,678434,5.79,4980906,5.71
4722,國精化,201803,483022,4.85,79.55,1201172,1139577,5.41,5003241,5.95
4722,國精化,201804,408522,7.69,-15.42,1609260,1518461,5.98,5032420,7.32
4722,國精化,201805,455818,20.96,11.58,2065078,1895288,8.96,5111414,9.8
4725,信昌化,201707,835317,-13.47,-22.49,7549215,5341805,41.32,12001586,36.78
4725,信昌化,201708,1115627,26.43,33.56,8664842,6224209,39.21,12234809,37.53
4725,信昌化,201709,1087740,28.08,-2.5,9752582,7073468,37.88,12473290,37.85
4725,信昌化,201710,1009781,12.93,-7.17,10762363,7967626,35.08,12588914,35.95
4725,信昌化,201711,1204414,32.52,19.27,11966777,8876503,34.81,12884451,35.24
4725,信昌化,201712,1226207,33.62,1.81,13192984,9786811,34.8,13192984,34.8
4725,信昌化,201801,1113718,59.67,-9.17,1113718,697526,59.67,13609177,36.13
4725,信昌化,201802,1053338,-17.82,-5.42,2167056,1979264,9.49,13380777,25.42
4725,信昌化,201803,1329112,-7.5,26.18,3496168,3416081,2.34,13273072,17.92
4725,信昌化,201804,1571958,46.34,18.27,5068126,4490274,12.87,13770837,18.74
4725,信昌化,201805,1568836,36.91,-0.2,6636962,5636157,17.76,14193790,18.42
4726,永昕,201707,57630,31.37,76.13,156888,83899,87,273596,40.18
4726,永昕,201708,43936,98.8,-23.76,200824,106000,89.46,295431,45.16
4726,永昕,201709,24774,16.61,-43.61,225598,127245,77.29,298960,61.68
4726,永昕,201710,17881,-7.56,-27.82,243479,146588,66.1,297498,53.74
4726,永昕,201711,51628,587.46,188.73,295107,154098,91.51,341616,96.5
4726,永昕,201712,23530,-49.41,-54.42,318637,200606,58.84,318637,58.84
4726,永昕,201801,4464,33.93,-81.03,4464,3333,33.93,319768,59.5
4726,永昕,201802,6550,-32.24,46.73,11014,13000,-15.28,316651,51.87
4726,永昕,201803,6433,-47.42,-1.79,17447,25234,-30.86,310850,44
4726,永昕,201804,12122,14.6,88.43,29569,35812,-17.43,312394,45.29
4726,永昕,201805,11845,-61.45,-2.29,41414,66538,-37.76,293513,27.31
4728,雙美,201707,16241,7.49,16.25,104919,71936,45.85,186789,58.09
4728,雙美,201708,15542,2.32,-4.3,120461,87125,38.26,187142,54.06
4728,雙美,201709,16288,5.42,4.8,136749,103215,32.49,187979,53.78
4728,雙美,201710,18287,3.18,12.27,155036,120299,28.88,188543,37.79
4728,雙美,201711,16793,6.52,-8.17,171829,136064,26.29,189571,33.55
4728,雙美,201712,18298,3.13,8.96,190128,155534,22.24,190128,22.24
4728,雙美,201801,15332,97.78,-16.21,15332,7752,97.78,197707,32.87
4728,雙美,201802,16489,26.67,7.55,31821,20769,53.21,201179,28.11
4728,雙美,201803,21185,1.29,28.48,53006,43134,22.89,201449,25.36
4728,雙美,201804,24213,44.34,14.29,77219,58459,32.09,208887,23.17
4728,雙美,201805,25335,55.93,4.63,102554,74707,37.27,217974,20.01
4729,熒茂,201707,117323,-48.82,26.27,1136350,1319032,-13.85,2271218,-6.18
4729,熒茂,201708,126800,-38.59,8.08,1263150,1525507,-17.2,2191543,-9.5
4729,熒茂,201709,145543,-28.35,14.78,1408693,1728639,-18.51,2133953,-10.68
4729,熒茂,201710,143925,-30.99,-1.11,1552618,1937193,-19.85,2069325,-12.82
4729,熒茂,201711,130905,-49.43,-9.05,1683523,2196044,-23.34,1941379,-19.98
4729,熒茂,201712,111059,-56.93,-15.16,1794582,2404544,-25.37,1794582,-25.37
4729,熒茂,201801,122564,-48.31,10.36,122564,237115,-48.31,1680031,-31.78
4729,熒茂,201802,103602,-44.78,-15.47,226166,424746,-46.75,1596002,-36.57
4729,熒茂,201803,88860,-66.22,-14.23,315026,687828,-54.2,1421780,-44.51
4729,熒茂,201804,86117,-37.86,-3.09,401143,826408,-51.46,1369317,-46.33
4729,熒茂,201805,84933,-14.82,-1.37,486076,926116,-47.51,1354542,-45.64
4735,豪展,201707,88278,3.65,1.66,595886,518481,14.93,1174156,14.72
4735,豪展,201708,97793,-14.93,10.78,693680,633438,9.51,1156992,10.22
4735,豪展,201709,115823,20.45,18.44,809545,737664,9.74,1176653,11.54
4735,豪展,201710,127032,-15.74,9.68,936534,880369,6.38,1152916,3.48
4735,豪展,201711,83532,-31.63,-34.24,1020066,1002548,1.75,1114269,-1.61
4735,豪展,201712,114701,21.76,37.31,1134520,1100849,3.06,1134520,3.06
4735,豪展,201801,99872,-13.5,-12.93,99872,115456,-13.5,1119182,0.08
4735,豪展,201802,60231,13.42,-39.69,160103,168561,-5.02,1126309,0.36
4735,豪展,201803,104844,15.57,74.07,264984,259433,2.14,1140432,-0.01
4735,豪展,201804,79062,1.9,-24.59,344010,336868,2.12,1141909,-0.24
4735,豪展,201805,87071,3.77,10.13,431081,420773,2.45,1145074,-1.93
4736,泰博,201707,262063,5.73,-17.38,1833886,1824920,0.49,3144055,3.46
4736,泰博,201708,274597,-0.7,4.78,2108483,2101440,0.34,3142132,3.94
4736,泰博,201709,308374,27.92,12.3,2444937,2339894,4.49,3209441,6.2
4736,泰博,201710,276261,27.39,-10.41,2693118,2559359,5.23,3268848,8.71
4736,泰博,201711,264795,3.69,-4.15,2957913,2814735,5.09,3278267,6.79
4736,泰博,201712,352766,10.12,33.22,3344896,3148415,6.24,3344896,6.24
4736,泰博,201801,314758,28.5,-10.77,314758,244956,28.5,3380481,9.11
4736,泰博,201802,226882,-4.66,-27.92,541640,482915,12.16,3369404,6.73
4736,泰博,201803,329842,18.96,45.38,874416,770893,13.43,3421985,9.05
4736,泰博,201804,305992,45.7,-7.23,1177474,970196,21.36,3517957,14.21
4736,泰博,201805,372391,30.92,21.7,1549865,1254645,23.53,3605899,15.99
4737,華廣,201707,137513,5.84,4.08,944893,897876,5.24,1787327,10.4
4737,華廣,201708,146764,-6.73,6.73,1091657,1055237,3.45,1776730,8.14
4737,華廣,201709,152340,-3.83,3.8,1243998,1213652,2.5,1770655,7.03
4737,華廣,201710,224646,27.86,47.46,1468644,1389350,5.71,1819603,6.81
4737,華廣,201711,175847,8.32,-21.72,1644491,1551685,5.98,1833114,4.6
4737,華廣,201712,175776,-6.81,-0.04,1820267,1740309,4.59,1820267,4.59
4737,華廣,201801,107024,-12.71,-39.11,107024,122611,-12.71,1804679,2.04
4737,華廣,201802,101375,-9.18,-5.28,208398,234228,-11.03,1794436,0.97
4737,華廣,201803,177235,17.24,74.83,385633,385399,0.06,1820501,1.67
4737,華廣,201804,124682,-13.76,-29.65,510315,529976,-3.71,1800606,0.81
4737,華廣,201805,152969,5.29,22.69,663284,675263,-1.77,1808288,1.72
4739,康普,201707,395807,23.06,8.1,2755002,2266572,21.55,4488816,13.86
4739,康普,201708,408606,7.59,3.23,3163608,2646339,19.55,4517655,13.19
4739,康普,201709,493104,46.71,20.68,3656712,2982446,22.61,4674652,16.96
4739,康普,201710,415857,45.65,-15.67,4072569,3267968,24.62,4804987,22.47
4739,康普,201711,470146,29.4,13.05,4542715,3631292,25.1,4911809,24.46
4739,康普,201712,436972,18.39,-7.06,4980823,3993681,24.72,4980823,24.72
4739,康普,201801,515734,26.49,18.02,515734,407739,26.49,5087682,25.82
4739,康普,201802,533907,33.43,3.52,1049641,807866,29.93,5221462,24.61
4739,康普,201803,561134,22.74,5.1,1610775,1265051,27.33,5325411,24.22
4739,康普,201804,513070,39.9,-8.57,2123845,1631786,30.15,5471746,25.93
4739,康普,201805,502649,39.14,-2.03,2626494,1993033,31.78,5613148,28.72
4741,泓瀚,201707,65670,-15.75,3.15,421189,410629,2.57,750105,-2.25
4741,泓瀚,201708,70699,-10.68,7.66,491888,489779,0.43,741655,-5.36
4741,泓瀚,201709,48787,-34.95,-30.99,540675,564781,-4.27,715439,-9.85
4741,泓瀚,201710,70370,40.53,44.24,611045,614856,-0.62,735735,-5.11
4741,泓瀚,201711,70400,-3.26,0.04,681445,687629,-0.9,733361,-5.04
4741,泓瀚,201712,63541,22.39,-9.74,744986,739545,0.74,744986,0.74
4741,泓瀚,201801,47772,-15.42,-24.82,47772,56480,-15.42,736278,-2.12
4741,泓瀚,201802,35782,-30.87,-25.1,83554,108237,-22.8,720302,-6.36
4741,泓瀚,201803,87086,46.96,143.38,170640,167498,1.88,748128,-1.34
4741,泓瀚,201804,64048,3.32,-26.45,234687,229488,2.27,750186,-3.35
4741,泓瀚,201805,72015,15.47,12.44,306702,291856,5.09,759832,-0.21
4743,合一,201707,470,23400,,1488,2537,-41.35,4653,-13.42
4743,合一,201708,0,-100,-100,1488,3586,-58.51,3605,-33.99
4743,合一,201709,0,-100,,1488,4387,-66.08,2804,-50.02
4743,合一,201710,470,7.8,,1958,4823,-59.4,2838,-44.42
4743,合一,201711,424,-13.47,-9.79,2382,5313,-55.17,2772,-47.82
4743,合一,201712,205,-47.44,-51.65,2587,5703,-54.64,2587,-54.64
4743,合一,201801,1676,6346.15,717.56,1676,26,6346.15,4237,-19.59
4743,合一,201802,1793,,6.98,3469,26,13242.31,6030,37.3
4743,合一,201803,3878,894.36,116.29,7347,416,1666.11,9518,100.42
4743,合一,201804,1337,1093.75,-65.52,8684,528,1544.7,10743,145.27
4743,合一,201805,0,-100,-100,8684,1018,753.05,10253,143.31
4745,合富-KY,201707,227106,10.97,-14.98,1647503,1729394,-4.74,2884630,-6.36
4745,合富-KY,201708,268280,15.72,18.13,1915783,1961221,-2.32,2921083,-5.5
4745,合富-KY,201709,278200,13.97,3.7,2193983,2207823,-0.63,2955180,-3.32
4745,合富-KY,201710,249717,9.23,-10.24,2443700,2433945,0.4,2976276,-2.21
4745,合富-KY,201711,269963,2.14,8.11,2713663,2698241,0.57,2981943,-2.07
4745,合富-KY,201712,336887,25.57,24.79,3036786,2965529,2.4,3036786,2.4
4745,合富-KY,201801,312410,27.27,-7.27,312410,245467,27.27,3117493,5.42
4745,合富-KY,201802,255332,37.69,-18.27,567742,430905,31.76,3187387,9.32
4745,合富-KY,201803,312087,18.66,22.23,879609,702325,25.24,3236472,11.64
4745,合富-KY,201804,298025,28.6,-4.51,1177854,925661,27.24,3302743,14.47
4745,合富-KY,201805,320229,40.68,7.45,1498083,1153287,29.9,3395346,18.79
4746,台耀,201707,197339,-31.87,-8.75,1441997,1937356,-25.57,2694021,-17.89
4746,台耀,201708,194124,-10.26,-1.63,1636121,2153669,-24.03,2671833,-18.13
4746,台耀,201709,234855,-6.4,20.98,1870976,2409149,-22.34,2655785,-18.91
4746,台耀,201710,183653,-23.91,-21.8,2054629,2645944,-22.35,2598065,-20.48
4746,台耀,201711,186239,-18.92,1.41,2240868,2875628,-22.07,2554620,-20.67
4746,台耀,201712,298375,-4.9,60.21,2539353,3189380,-20.38,2539353,-20.38
4746,台耀,201801,191791,-4.84,-35.72,191791,201553,-4.84,2529481,-19.45
4746,台耀,201802,210315,39.44,9.66,402106,352378,14.11,2588971,-15.52
4746,台耀,201803,210503,-11.08,0.09,612610,576749,6.22,2562732,-15.33
4746,台耀,201804,200090,-10.92,-4.95,812700,813743,-0.13,2538199,-14.18
4746,台耀,201805,229748,7.03,14.82,1042448,1028401,1.37,2553289,-11.04
4747,強生,201707,33775,19.79,0.27,226296,232004,-2.46,386708,-0.39
4747,強生,201708,33662,10.96,-0.33,259958,262340,-0.91,390034,-0.94
4747,強生,201709,32259,21.12,-4.17,292217,288973,1.12,395660,0.95
4747,強生,201710,32455,2.16,0.61,324672,320743,1.22,396345,0.98
4747,強生,201711,35250,-2.48,8.61,359922,356889,0.85,395449,0.6
4747,強生,201712,34684,-2.37,-1.61,394606,392416,0.56,394606,0.56
4747,強生,201801,39599,7.84,14.17,39599,36719,7.84,397486,3.5
4747,強生,201802,27399,11.7,-30.81,66998,61247,9.39,400357,3.53
4747,強生,201803,34629,5.76,26.39,101627,93990,8.13,402243,5.17
4747,強生,201804,31415,-1.97,-9.28,133042,126037,5.56,401611,5.15
4747,強生,201805,34059,3.84,8.42,167101,158836,5.2,402871,6.21
4754,國碳科,201707,39704,61.85,-6.73,241360,224912,7.31,426158,9.8
4754,國碳科,201708,42558,3.02,7.19,283918,266221,6.65,427407,5.47
4754,國碳科,201709,31798,-7.03,-25.28,316206,300458,5.24,425002,2.67
4754,國碳科,201710,39625,1.69,24.61,355342,339392,4.7,425659,-1.18
4754,國碳科,201711,31909,-19.43,-19.47,387251,378996,2.18,417964,-4.2
4754,國碳科,201712,36325,18.27,13.84,423829,409312,3.55,423829,3.55
4754,國碳科,201801,28605,-16.4,-21.25,28605,34218,-16.4,417962,-2.27
4754,國碳科,201802,25224,11.04,-11.82,53828,56935,-5.46,420469,-1.69
4754,國碳科,201803,38614,22.96,53.08,92466,88566,4.4,427680,1.8
4754,國碳科,201804,37513,10.41,-2.85,129955,122312,6.25,431218,0.92
4754,國碳科,201805,38901,5.78,3.7,168856,159087,6.14,433345,4.8
4755,三福化,201707,349214,9.14,-0.46,2227728,2269164,-1.83,3775412,0.85
4755,三福化,201708,371847,13.52,6.48,2599575,2596712,0.11,3819711,0.29
4755,三福化,201709,325410,8.58,-12.49,2924985,2896395,0.99,3845438,1.75
4755,三福化,201710,349929,21.89,7.53,3274914,3183481,2.87,3908281,3.78
4755,三福化,201711,367864,5.28,5.13,3642778,3532881,3.11,3926745,2.36
4755,三福化,201712,336484,18.49,-8.53,3979248,3816849,4.26,3979248,4.26
4755,三福化,201801,367358,26.19,9.18,367358,291115,26.19,4055504,6.7
4755,三福化,201802,326067,11.5,-11.24,693424,583545,18.83,4089141,5.82
4755,三福化,201803,330773,3.82,1.44,1024197,902149,13.53,4101310,7.43
4755,三福化,201804,344869,14.53,4.26,1369067,1203274,13.78,4145055,8.29
4755,三福化,201805,345580,6.52,0.21,1714647,1527688,12.24,4166221,9.84
4763,材料-KY,201707,122308,-6.32,5.25,866818,941210,-7.9,1512828,-0.55
4763,材料-KY,201708,143325,6.94,17.18,1010143,1075234,-6.05,1522129,-1.31
4763,材料-KY,201709,156421,25.09,9.14,1165669,1199586,-2.83,1553501,0.02
4763,材料-KY,201710,169777,35.64,8.54,1336341,1325448,0.82,1598113,3
4763,材料-KY,201711,197392,44.15,16.27,1533733,1462383,4.88,1658570,5
4763,材料-KY,201712,209129,67.52,5.95,1747987,1586120,10.21,1747987,10.21
4763,材料-KY,201801,157374,28.49,-24.75,157374,122484,28.49,1777752,11.45
4763,材料-KY,201802,121140,-10.28,-23.02,278514,257509,8.16,1763867,11.12
4763,材料-KY,201803,156821,15.66,29.45,435335,392858,10.81,1785096,13.4
4763,材料-KY,201804,143849,19.47,-8.27,579184,513505,12.79,1808541,14.8
4763,材料-KY,201805,144092,25.52,0.17,723275,628300,15.12,1837838,18.73
4764,雙鍵,201707,346745,7.76,-1.69,2368239,2282601,3.75,4208254,11.28
4764,雙鍵,201708,355226,7.69,2.45,2723465,2612457,4.25,4233624,11.6
4764,雙鍵,201709,363053,10.22,2.2,3086518,2942734,4.89,4267291,10.53
4764,雙鍵,201710,320085,-17.24,-11.84,3406603,3328592,2.34,4200627,6.23
4764,雙鍵,201711,351347,-7.32,9.77,3757950,3707672,1.36,4172894,3.78
4764,雙鍵,201712,346826,-16.43,-1.29,4104776,4122703,-0.43,4104776,-0.43
4764,雙鍵,201801,410592,13.76,18.39,410592,360915,13.76,4154411,1.01
4764,雙鍵,201802,245110,-14.44,-40.3,655702,647393,1.28,4113043,-1.45
4764,雙鍵,201803,399593,17.18,63.03,1055295,988522,6.75,4171621,0.58
4764,雙鍵,201804,480503,45.47,20.25,1535798,1318729,16.46,4321803,4.01
4764,雙鍵,201805,419907,19.97,-12.61,1955705,1668739,17.2,4391700,5.06
4803,VHQ-KY,201707,101581,0.69,-5.63,715549,575088,24.42,1183552,23.76
4803,VHQ-KY,201708,108434,12.62,6.75,823983,671367,22.73,1195707,21.32
4803,VHQ-KY,201709,136128,21.5,25.54,962117,788941,21.95,1219791,22.42
4803,VHQ-KY,201710,100917,19.63,-25.87,1061028,867769,22.27,1236350,21.75
4803,VHQ-KY,201711,100475,10.5,-0.44,1161503,958700,21.15,1245894,21.1
4803,VHQ-KY,201712,134947,64.74,34.31,1296450,1030700,25.78,1296450,25.78
4803,VHQ-KY,201801,95809,15.3,-29,95809,83092,15.3,1311641,25.66
4803,VHQ-KY,201802,106273,30.87,10.92,202082,164295,23,1336711,26.9
4803,VHQ-KY,201803,159663,13.47,50.24,358860,304827,17.73,1355659,21.13
4803,VHQ-KY,201804,108101,7.86,-32.29,469846,405051,16,1363537,19.91
4803,VHQ-KY,201805,134606,29.97,24.52,604452,508615,18.84,1394578,20.93
4804,大略-KY,201707,73820,9.94,-29.81,713389,669140,6.61,1312474,10.57
4804,大略-KY,201708,79220,21.46,7.32,793726,734364,8.08,1326470,10.65
4804,大略-KY,201709,138737,18.89,75.13,927385,845050,9.74,1348518,11.22
4804,大略-KY,201710,186850,-1,34.68,1122895,1031543,8.86,1346626,10.22
4804,大略-KY,201711,122259,-13.14,-34.57,1246152,1167245,6.76,1328125,6.65
4804,大略-KY,201712,88284,8.88,-27.79,1326694,1243270,6.71,1326694,6.71
4804,大略-KY,201801,73317,-19.59,-16.95,73317,91179,-19.59,1317466,5.2
4804,大略-KY,201802,50756,-31.89,-30.77,124570,164561,-24.3,1293697,1.66
4804,大略-KY,201803,81978,-30.05,61.51,207110,270547,-23.45,1258483,-2.5
4804,大略-KY,201804,89043,-10.87,8.62,296453,378393,-21.65,1247626,-3.95
4804,大略-KY,201805,136636,-13.63,53.45,433858,534572,-18.84,1226066,-6.03
4806,昇華,201707,22927,9.59,-57.43,283281,234961,20.57,596872,48.67
4806,昇華,201708,10447,-78.36,-54.43,293728,278634,5.42,559045,26.18
4806,昇華,201709,90660,-32.62,767.81,384210,413192,-7.01,515147,-6.44
4806,昇華,201710,684,-97.76,-99.25,384896,443793,-13.27,485230,-10.93
4806,昇華,201711,911,-98.04,33.19,385807,490343,-21.32,437319,-23.06
4806,昇華,201712,837,-98.48,-8.12,386640,542692,-28.76,386640,-28.76
4806,昇華,201801,440,-98.6,-47.43,440,31406,-98.6,352067,-36.05
4806,昇華,201802,46700,2.39,10513.64,47140,77014,-38.79,353159,-36.34
4806,昇華,201803,16694,-74.84,-64.25,63834,143358,-55.47,303509,-47.78
4806,昇華,201804,156,-99.38,-99.07,63990,168481,-62.02,278542,-51
4806,昇華,201805,17334,-49.35,11011.54,81324,202705,-59.88,261652,-54.63
4807,日成-KY,201707,239896,77.45,5.94,1234755,1416823,-12.85,2015487,
4807,日成-KY,201708,168629,44.81,-29.71,1403384,1533269,-8.47,2067670,
4807,日成-KY,201709,200027,41.35,18.62,1602534,1674778,-4.31,2126188,
4807,日成-KY,201710,187200,22.29,-6.41,1790611,1827855,-2.04,2160311,-5.23
4807,日成-KY,201711,223954,13.82,19.63,2014565,2024618,-0.5,2187502,-1.11
4807,日成-KY,201712,135593,-21.59,-39.45,2149774,2197116,-2.16,2149774,-2.16
4807,日成-KY,201801,243724,31.55,79.75,243724,185269,31.55,2208613,2.72
4807,日成-KY,201802,292416,87.7,19.98,536140,341060,57.2,2345238,12.31
4807,日成-KY,201803,189728,22.67,-35.12,728444,495291,47.07,2380305,18.51
4807,日成-KY,201804,161701,28.88,-14.77,887569,621184,42.88,2416543,23.33
4807,日成-KY,201805,290683,97.45,79.77,1178252,768405,53.34,2560005,34.66
4903,聯光通,201707,89259,30.09,-3.76,499548,657229,-23.99,1021025,-19.64
4903,聯光通,201708,106583,11.32,19.41,606131,752974,-19.5,1031863,-18.22
4903,聯光通,201709,74139,1.46,-30.44,680270,826047,-17.65,1032930,-11.97
4903,聯光通,201710,97997,16.56,32.18,778267,910122,-14.49,1046851,-10.78
4903,聯光通,201711,77083,-17.69,-21.34,855350,1003776,-14.79,1030281,-9.19
4903,聯光通,201712,116131,-32.01,50.66,971481,1174573,-17.29,971481,-17.29
4903,聯光通,201801,66418,24.31,-42.81,66418,53428,24.31,988605,-11.79
4903,聯光通,201802,44771,8.17,-32.59,111189,94820,17.26,991985,-10.89
4903,聯光通,201803,103124,-4.68,130.34,213530,198875,7.37,986919,-10.7
4903,聯光通,201804,80629,12.55,-21.81,294942,270511,9.03,995912,-7.62
4903,聯光通,201805,116238,147.16,44.16,411180,317541,29.49,1065120,5.3
4904,遠傳,201707,7298301,-3.51,-0.02,51714529,54450437,-5.02,91608358,-4.01
4904,遠傳,201708,7506839,-3.3,2.86,59221368,62213424,-4.81,91352210,-4.53
